Timestamp,Acc_X,Acc_Y,Acc_Z,AngV_X,AngV_Y,AngV_Z,Mag_X,Mag_Y,Mag_Z,Orin_X,Orin_Y,Orin_Z,Activity
02:47.9,5.644911,-0.684826,7.153923,1.682041,-0.418596,1.336342,9.400681,0.597443,-43.250214,-62.131193,-0.665226,-36.005441,2
02:48.0,5.968538,-0.736918,7.49701,0.968048,0.045446,1.562735,9.625343,-5.047134,-43.76004,-73.035554,-0.233906,-36.036949,2
02:48.1,6.868018,-0.914299,8.195008,0.845123,0.078159,1.428068,9.610458,-10.436485,-43.510834,-82.511382,0.558269,-35.789006,2
02:48.2,6.002817,-1.499881,8.83358,0.63097,0.41227,1.129436,10.268478,-14.159958,-42.845795,-90.011846,1.185525,-33.738884,2
02:48.3,5.144801,-1.441203,7.434141,1.063564,-0.126624,0.688929,9.626869,-19.564308,-41.714325,-96.996437,-0.93577,-33.863197,2
02:48.4,7.9826,-0.150437,6.989266,1.178311,-0.370735,1.263044,5.807648,-25.620827,-38.997772,-106.434081,-2.566724,-36.518195,2
02:48.5,7.130722,0.959056,5.782924,1.08346,-0.418709,0.332365,3.252205,-30.044983,-35.95401,-112.071786,-5.716391,-39.05191,2
02:48.6,7.286098,0.010927,7.002738,-0.346313,0.161429,0.136274,2.899651,-29.322105,-36.304871,-111.913453,-4.25246,-38.706183,2
02:48.7,6.858737,-0.027992,7.092252,-0.220138,0.004942,-0.14423,3.249611,-28.414528,-36.669403,-110.591968,-3.710576,-38.616514,2
02:48.8,7.088958,-0.041763,7.004534,-0.413372,0.116611,-0.27267,3.686966,-27.498085,-37.89267,-108.219487,-3.165688,-38.410228,2
02:48.9,7.412436,-0.324825,7.093898,-0.602618,0.022317,-0.593742,4.961494,-24.566727,-39.523682,-103.556779,-2.749189,-38.328869,2
02:49.0,7.7904,-0.532293,6.91517,-0.753257,-0.11139,-1.002967,5.942062,-20.781464,-41.381592,-96.538586,-2.62405,-38.496403,2
02:49.1,7.048243,-1.3225,6.905739,-1.054252,0.031396,-1.511876,7.705246,-15.201279,-43.188965,-86.194468,-2.422888,-37.966064,2
02:49.2,6.577173,-1.13,7.911348,-1.423169,-0.292311,-1.709614,7.251663,-6.699295,-43.744965,-73.548748,-1.925815,-38.736863,2
02:49.3,3.802393,-1.331631,6.86203,-1.465631,0.433755,-2.092826,6.573486,1.06488,-43.057098,-59.142805,-1.766691,-38.428501,2
02:49.4,5.450316,-0.385748,8.100555,-1.869136,-0.437015,-1.185175,1.680489,8.103683,-40.36261,-46.697381,-0.423801,-42.31387,2
02:49.5,6.908434,-0.605641,7.051836,-1.208827,-0.956065,-1.386273,-3.924469,11.935791,-37.010345,-36.035548,-0.484139,-47.134274,2
02:49.6,7.881411,-0.234562,7.183412,-1.515624,-0.135026,-1.012638,-6.588547,15.531639,-33.150482,-25.46997,1.021855,-47.895381,2
02:49.7,6.508017,-1.246159,8.576864,-2.136285,0.816664,-1.395669,-7.197853,18.791447,-28.579102,-11.595295,3.004628,-43.876677,2
02:49.8,5.084776,-0.514929,8.372689,-0.909867,0.179355,-1.459421,-8.535973,18.017208,-25.970703,-1.439794,2.003879,-41.347869,2
02:49.9,4.765939,-0.209564,8.797955,-0.775542,0.401849,-0.938122,-8.345154,18.059422,-24.822784,5.446666,2.408915,-39.430344,2
02:50.0,5.449268,1.084944,7.957752,0.155123,-0.142988,-0.269894,-8.68615,17.757328,-24.888428,6.671446,0.545525,-40.233947,2
02:50.1,5.857918,1.318608,7.363338,0.108664,-0.186348,-0.14716,-9.018211,17.276379,-25.255646,6.88158,-0.428078,-41.317488,2
02:50.2,5.908513,0.866847,8.099208,-0.158588,0.17173,0.015006,-9.106079,16.848465,-25.138336,7.27693,-0.588396,-40.484971,2
02:50.3,6.440657,-0.371827,10.492581,0.049064,0.442145,0.249898,-7.942749,17.413456,-25.625854,5.584351,-0.194614,-38.287666,2
02:50.4,5.343438,2.706222,11.312575,1.64984,1.39114,-0.295718,-3.488716,14.376381,-27.623505,0.929259,-6.657664,-30.133313,2
02:50.5,2.583328,1.919608,7.988588,2.87376,1.733627,0.521369,8.150406,10.510956,-31.867798,-7.483963,-18.429644,-19.444442,2
02:50.6,0.801583,4.296964,7.013815,2.356398,0.957379,0.689688,13.227844,2.792427,-36.874786,-16.365634,-30.419843,-17.575739,2
02:50.7,0.744402,4.875362,9.041348,0.396998,1.1649,0.7476,18.270233,-0.407478,-37.587219,-21.914902,-32.002072,-13.083612,2
02:50.8,0.953667,4.271517,8.893306,0.21075,1.666001,1.179614,25.151936,-3.764534,-36.626953,-29.381946,-32.162446,-7.347558,2
02:50.9,0.187859,4.672683,8.226742,0.667501,1.709399,1.398448,31.228756,-9.618408,-34.400604,-39.221363,-34.705293,-2.987036,2
02:51.0,0.500709,5.218149,8.611891,0.390561,1.578679,1.494744,35.335083,-16.017944,-29.726257,-49.741364,-36.933861,0.044917,2
02:51.1,0.369132,5.049599,7.990683,0.459694,1.673658,1.185742,38.378822,-22.145844,-23.990356,-58.420317,-39.881592,4.242558,2
02:51.2,0.939446,5.378914,7.701335,0.229149,1.261435,1.051087,38.820797,-27.282761,-18.666931,-66.528767,-41.856269,6.177087,2
02:51.3,0.034728,6.236182,7.658374,0.038533,0.843913,0.600498,39.028507,-29.733185,-15.789032,-71.912179,-42.246118,7.387626,2
02:51.4,0.465532,5.849087,7.454798,0.01692,0.440249,0.594043,37.922916,-32.105141,-13.667969,-76.094449,-43.068717,7.241043,2
02:51.5,0.259111,6.495892,6.225105,0.332465,-0.043335,0.259049,37.010414,-34.093941,-12.632263,-78.306192,-45.039667,5.892138,2
02:51.6,0.564326,3.143164,5.667814,-0.25732,-0.617572,-0.072092,36.475716,-33.092789,-15.337891,-77.61294,-41.952831,2.668223,2
02:51.7,2.319277,3.955824,5.700596,-5.371888,-1.778802,-0.021161,33.890942,-20.552811,-31.581665,-76.111567,-15.435206,-4.286383,2
02:51.8,4.3037,1.296155,9.967922,-0.466481,-2.056611,-1.166362,27.47813,-12.146736,-38.335266,-71.504585,-8.783827,-13.391851,2
02:51.9,5.936355,-0.414937,10.028246,-1.731924,-0.787184,-1.003512,22.845985,-3.517227,-41.890991,-62.864185,-3.266049,-19.452547,2
02:52.0,5.486541,-0.585882,8.475525,-0.628868,-1.228382,-1.90658,16.803364,3.150269,-42.673767,-51.304123,-3.020003,-25.037624,2
02:52.1,5.10693,-2.092648,8.31431,-1.410622,-0.66535,-1.922303,11.372772,10.96431,-40.842255,-37.994813,-1.304017,-28.750192,2
02:52.2,4.578828,-1.267115,10.454709,-1.697013,-0.835906,-2.078055,4.632477,17.055084,-35.232849,-22.812817,0.56592,-33.060652,2
02:52.3,4.104764,-1.926194,9.012608,-1.096626,-0.237821,-1.961497,0.058792,19.402939,-29.928558,-9.668865,-0.091169,-34.838213,2
02:52.4,4.407135,-0.484243,8.999286,-0.796656,-0.397028,-1.210663,-3.118698,19.271095,-25.784088,-1.145395,-0.684437,-36.928682,2
02:52.5,5.347031,0.548759,8.679401,-0.533424,-0.669025,-1.014608,-5.753609,18.397148,-23.633606,5.471245,-1.725857,-40.1566,2
02:52.6,5.672005,0.038021,7.41019,-0.616393,-0.208936,-0.952794,-7.160591,18.59399,-21.719666,11.850444,-2.646788,-41.413947,2
02:52.7,5.700596,0.334105,7.867639,-0.861483,-0.138728,-0.721877,-8.465424,19.021042,-20.638153,17.935313,-1.940766,-42.059034,2
02:52.8,5.745203,1.102008,9.010962,-0.627815,-0.163723,-0.336985,-9.512581,20.276062,-20.600342,21.948801,-0.380893,-43.05283,2
02:52.9,6.49679,1.353036,7.629335,0.472019,-0.504106,-0.132256,-10.45929,19.975544,-20.6763,21.372581,-2.351663,-45.491137,2
02:53.0,5.966592,0.76476,6.864276,-0.026588,0.167967,-0.059816,-10.263924,19.553875,-20.936707,21.39574,-2.931432,-44.871222,2
02:53.1,5.798342,1.037942,7.496711,-0.020427,-0.18333,0.208804,-10.637535,19.665737,-20.614716,20.648984,-2.107957,-45.667126,2
02:53.2,6.755302,1.232238,8.326435,0.43533,-0.501027,0.520643,-11.57489,19.353619,-21.092682,17.526455,-0.681655,-47.315787,2
02:53.3,5.798492,-0.140258,8.304281,0.350904,0.156331,0.670372,-9.847023,19.835258,-21.928528,13.902039,1.884937,-44.778526,2
02:53.4,5.411247,-0.762215,8.364306,0.745388,0.116307,1.122363,-8.92421,19.947445,-23.083527,6.259921,3.286013,-43.252572,2
02:53.5,5.458699,-1.467249,9.384435,0.790505,0.300442,1.620987,-5.243736,21.386806,-25.485718,-3.526166,5.88509,-40.720367,2
02:53.6,3.850593,-3.32309,9.167686,0.910862,0.750785,1.87405,1.169556,22.635689,-29.281433,-15.276959,8.527251,-35.41342,2
02:53.7,4.487967,-3.438051,7.371122,2.027811,-0.404285,2.122653,6.116447,18.73045,-35.017578,-31.500677,7.122301,-34.095732,2
02:53.8,6.553223,-2.616259,6.968459,1.907694,-0.666043,2.538165,9.298065,11.314796,-40.538605,-49.568137,6.108459,-35.229195,2
02:53.9,6.220315,-2.395469,7.896978,0.791608,0.059918,1.736405,10.524254,5.555344,-42.604401,-61.294417,6.914308,-35.271899,2
02:54.0,6.413563,-2.095792,8.506361,1.000188,-0.156411,1.6039,12.066216,0.367912,-44.157776,-71.70243,7.74932,-34.117779,2
02:54.1,4.778812,-2.658621,7.939939,1.080622,-0.078359,1.273289,11.611397,-7.062302,-44.370209,-82.158218,6.586579,-33.606102,2
02:54.2,6.481971,-2.276017,6.999744,1.340935,-0.240688,1.626957,9.68647,-14.374474,-43.506561,-93.799094,5.335032,-34.129577,2
02:54.3,7.834708,-1.092728,6.897956,1.234638,-0.592884,1.166337,5.853317,-21.071793,-41.591522,-103.296328,3.516458,-36.334338,2
02:54.4,6.476582,-1.219813,7.032376,0.281344,-0.03534,0.194281,4.723122,-23.294968,-40.80188,-105.95722,2.651838,-36.749259,2
02:54.5,6.991212,-0.847388,6.969507,0.176837,-0.133539,0.147333,3.994751,-24.367523,-39.899048,-107.226257,2.21364,-37.465543,2
02:54.6,7.339537,-0.459544,6.603518,-0.003511,-0.21727,-0.142005,3.08876,-24.622978,-40.134369,-106.641295,1.807717,-38.540828,2
02:54.7,7.050189,-0.936902,6.990314,-0.658937,0.140017,-0.476158,4.568916,-21.892441,-41.162292,-102.532797,2.73228,-38.169447,2
02:54.8,7.393874,-1.551075,6.973698,-0.562239,0.008815,-0.691767,6.073814,-18.530739,-42.534058,-97.25884,3.173945,-38.239372,2
02:54.9,7.154672,-1.729803,7.20377,-0.909193,0.148314,-1.067228,7.603462,-13.842949,-43.911224,-89.324325,3.511542,-37.921426,2
02:55.0,6.78539,-2.126328,6.969207,-1.136367,0.092308,-1.53881,8.48616,-7.484863,-44.38031,-78.55555,3.381908,-38.0577,2
02:55.1,5.974676,-2.574646,7.796088,-1.743111,0.354746,-1.691778,9.153114,0.744217,-44.059418,-65.079786,4.1236,-36.836426,2
02:55.2,4.489614,-0.691113,7.856263,-1.017124,-0.72814,-2.393312,5.998863,7.3992,-41.935333,-50.580297,2.286258,-39.028329,2
02:55.3,6.320906,-1.595981,7.692503,-1.307673,-0.641485,-1.571344,2.013466,13.459396,-38.646057,-38.768232,3.544462,-42.150145,2
02:55.4,7.974966,-0.840352,7.437134,-1.231688,-0.555923,-1.240398,-2.81469,16.44677,-34.863434,-28.638415,3.595321,-45.720876,2
02:55.5,5.060676,-2.111359,8.971593,-2.120069,1.000182,-1.706957,-4.213379,20.648994,-29.621765,-14.066617,5.636267,-42.29859,2
02:55.6,7.21305,-1.471141,6.934779,-0.278057,-0.696519,-1.07685,-7.783638,19.992504,-26.991516,-6.915058,3.918029,-44.337274,2
02:55.7,5.665119,-1.019829,9.558523,-1.510855,0.874143,-1.309819,-7.535774,21.123474,-24.858704,2.599071,5.685366,-41.099011,2
02:55.8,4.309688,0.018861,7.776479,0.114943,0.0615,-0.814741,-8.529282,19.247902,-24.160309,6.962007,3.222165,-40.52587,2
02:55.9,6.437663,0.524659,7.774682,-0.06618,-0.37388,-0.23755,-8.865883,19.140293,-24.224396,8.289235,2.576356,-42.372526,2
02:56.0,6.062243,0.624052,7.527097,-0.072023,-0.170402,-0.306758,-9.156326,18.969231,-23.555328,9.776771,1.72026,-43.183991,2
02:56.1,5.604046,-0.172142,8.211175,-0.251145,0.194733,-0.010491,-9.147964,19.052055,-23.533417,10.654159,2.616755,-42.255512,2
02:56.2,5.838309,-0.098345,8.212223,0.197162,-0.067823,0.294354,-9.07605,19.201656,-23.840332,8.967949,3.147415,-41.877864,2
02:56.3,5.339995,-0.153581,8.224497,0.346508,0.003462,0.445183,-8.584007,19.429371,-24.415375,5.571347,3.54481,-41.637699,2
02:56.4,5.090315,-0.269889,8.493338,0.604459,-0.066095,0.843638,-7.767464,20.073364,-25.231659,-0.153226,4.185404,-41.557056,2
02:56.5,4.987928,-1.394799,9.344169,0.663731,0.346725,1.22778,-4.596695,21.049431,-27.763947,-7.97644,5.783035,-39.462569,2
02:56.6,4.539011,-2.729873,9.55493,1.038598,0.425929,1.681386,0.938049,21.03717,-31.307343,-19.243848,6.759626,-35.93021,2
02:56.7,5.056934,-2.861599,7.047495,2.156534,-0.384906,1.832254,5.103363,15.772339,-36.593872,-34.884997,3.806859,-36.066364,2
02:56.8,6.090684,-1.266965,7.548054,1.835592,-0.437071,2.209365,7.451164,8.143585,-41.20459,-51.31799,2.71668,-37.445078,2
02:56.9,5.630242,-1.187481,6.62657,1.520734,-0.167354,1.651946,8.425331,1.021996,-43.279846,-64.379981,1.948456,-37.672726,2
02:57.0,6.702911,-1.722618,7.85761,0.653056,0.25852,1.728245,10.296227,-3.979843,-44.276306,-75.084121,4.118223,-36.306677,2
02:57.1,6.658304,-2.233206,7.675589,1.03133,0.081041,1.525144,9.696648,-10.70417,-44.232147,-85.640601,4.401178,-35.729512,2
02:57.2,5.313351,-2.681823,8.357271,0.579284,0.30128,1.132184,8.999557,-15.193993,-43.301514,-93.332399,4.890403,-34.27598,2
02:57.3,6.954837,-1.441951,7.151828,1.4083,-0.709934,1.075698,5.608467,-21.418617,-41.377197,-102.431696,2.214329,-36.709512,2
02:57.5,7.566016,-0.122445,6.046526,1.203829,-0.421083,0.769003,1.957474,-27.267029,-38.414215,-110.534344,-0.458478,-39.260087,2
02:57.6,7.498656,0.237257,6.140381,0.348318,-0.262696,0.164402,0.728569,-29.055489,-37.052948,-112.851061,-1.500953,-40.820492,2
02:57.7,6.906787,-0.383203,6.827452,-0.381375,0.117011,-0.203831,1.229027,-27.790016,-37.863495,-111.000108,-0.556827,-40.318873,2
02:57.8,7.496411,-0.355211,7.134164,-0.392467,-0.005563,-0.242636,1.955513,-26.020119,-38.912689,-108.384353,0.535747,-40.175681,2
02:57.9,7.052285,-1.121169,6.658005,-0.543843,0.132694,-0.595342,3.584641,-23.471703,-40.832397,-104.000615,1.255788,-39.469035,2
02:58.0,7.674391,-1.230292,6.271209,-0.634437,-0.074485,-0.760351,4.410156,-20.395668,-41.602722,-98.35856,1.11921,-40.058907,2
02:58.1,8.120912,-2.04864,7.23236,-1.37875,0.252478,-1.195974,6.861862,-13.86911,-44.402832,-88.164503,2.53494,-39.010705,2
02:58.2,7.055129,-2.263743,8.240963,-1.38549,0.359347,-1.93031,9.420372,-5.432983,-44.503265,-74.482986,3.291596,-37.136427,2
02:58.3,3.426674,-1.465303,7.052285,-0.999373,0.508237,-2.793154,9.95562,2.529701,-43.30072,-58.447283,1.147155,-36.044463,2
02:58.4,3.804339,-0.925376,7.54521,-1.739271,-0.234526,-1.849942,5.657722,9.729118,-40.453217,-43.400891,1.104676,-38.66978,2
02:58.5,7.298373,-1.151256,7.674092,-1.536275,-0.737249,-1.498065,-0.194473,15.134972,-36.989227,-30.513414,2.056727,-42.426731,2
02:58.6,7.300768,-1.025368,7.897278,-1.503856,-0.369321,-1.745811,-4.938667,18.966389,-31.374329,-17.445917,2.636123,-44.325579,2
02:58.7,4.150419,-2.306553,9.836196,-2.450601,1.564639,-1.604175,-5.491753,21.298805,-25.99231,-2.12125,5.558833,-38.766595,2
02:58.8,3.836672,-0.824485,8.642727,-0.145587,-0.155053,-1.098699,-7.426033,19.572807,-25.414062,4.824512,3.213921,-38.606924,2
02:58.9,5.191953,0.303269,8.782836,-0.312346,0.2477,-0.314946,-7.298782,19.317184,-24.681122,6.998921,2.801473,-38.301656,2
02:59.0,5.524711,1.064586,7.114705,0.676427,-0.564804,-0.178446,-8.42701,17.927269,-24.873077,5.911895,-0.271748,-40.888305,2
02:59.1,6.396199,0.709824,7.814649,0.0245,-0.256305,0.138448,-8.693489,17.833557,-24.981995,4.885434,-0.174058,-42.350771,2
02:59.2,5.417085,0.088915,8.422236,-0.020734,0.096622,0.131675,-8.662315,18.079052,-25.270813,4.348171,0.609764,-41.662283,2
02:59.3,5.041815,0.319286,8.772208,0.309226,0.108414,0.460785,-7.661102,18.362579,-26.26181,1.22196,1.004966,-41.394226,2
02:59.4,4.724026,0.558788,8.991502,0.779026,-0.0058,0.950901,-6.175415,18.518681,-27.518372,-5.578969,1.261715,-41.129682,2
02:59.5,4.91937,-0.500559,8.988209,1.244907,0.166963,1.442988,-2.748878,18.369617,-31.38147,-16.351565,1.611858,-39.761491,2
02:59.6,4.181105,-1.343007,9.066945,1.381336,0.317331,1.877027,2.373497,16.478119,-35.772003,-29.583275,2.345579,-37.432475,2
02:59.7,4.118086,-3.10664,6.991212,1.537796,0.653289,2.085712,8.130394,11.642982,-39.83078,-44.147214,2.495748,-34.136358,2
02:59.8,6.350694,-4.625531,9.814341,1.153263,0.193709,2.708353,11.275833,3.671188,-42.910156,-60.834921,2.662908,-33.239396,2
02:59.9,6.211932,-0.999322,6.208639,3.792948,-0.810522,2.754623,10.849258,-15.679672,-42.864014,-83.72619,-5.802598,-35.12292,2
03:00.0,6.976692,0.483046,9.30495,1.13366,0.98667,1.693577,11.864845,-24.451508,-39.394012,-97.308143,-6.996992,-31.093498,2
03:00.1,6.642587,0.370031,10.21401,1.486538,0.974725,0.890935,13.359985,-31.245461,-34.253845,-106.220383,-11.481639,-26.488931,2
03:00.2,4.600982,1.329086,6.846612,1.764154,0.867515,0.419246,14.431847,-38.098549,-28.090912,-113.066804,-19.286379,-23.019221,2
03:00.3,3.56798,3.14032,6.994954,0.933222,0.644369,0.293659,14.473862,-41.19101,-23.231018,-117.292855,-23.690609,-21.06653,2
03:00.4,3.555107,3.642525,8.363259,-0.040886,0.287971,0.217077,14.230568,-41.775551,-22.725708,-118.518821,-23.614854,-19.697682,2
03:00.5,4.035907,2.792593,8.225246,0.006446,0.198121,0.030725,14.925865,-41.806892,-22.410248,-118.572675,-23.629586,-18.486521,2
03:00.6,4.105812,2.65458,7.762707,0.010577,-0.124086,-0.142386,15.162506,-41.332825,-22.292694,-118.028226,-23.536905,-19.174756,2
03:00.7,3.960913,2.992427,7.364535,-0.166016,-0.476422,-0.308989,15.453133,-40.728432,-23.613464,-116.122188,-22.877681,-21.107518,2
03:00.8,4.631668,2.412832,7.267088,-0.763843,-0.613269,-0.530294,15.975143,-38.090729,-27.714233,-111.646019,-19.950971,-23.051782,2
03:00.9,6.176007,1.255439,8.660091,-1.46488,-1.058276,-0.999119,15.551674,-32.264519,-33.33728,-103.350104,-15.116514,-26.441832,2
03:01.0,7.437583,0.713416,8.921747,-0.748777,-1.633385,-1.306031,13.796783,-26.801468,-37.749329,-93.928315,-14.13586,-32.467431,2
03:01.1,5.741161,-1.04812,8.322094,-1.620317,-0.955495,-2.263504,13.040588,-17.041153,-41.814667,-78.23089,-13.235983,-34.33201,2
03:01.2,4.373306,-0.154628,9.571995,-1.914459,-1.103395,-2.239563,9.765984,-6.423058,-43.262146,-60.904606,-11.747838,-36.519868,2
03:01.3,3.675157,2.010619,10.558444,-1.613654,-1.031796,-1.857788,4.193657,1.534882,-41.115631,-46.288779,-10.954166,-39.280611,2
03:01.4,4.779112,1.090183,8.084239,-1.065239,-0.524344,-1.434113,0.751999,6.000916,-38.70636,-35.314643,-11.05961,-40.457997,2
03:01.5,6.067333,0.391137,7.320677,-1.168151,-0.491221,-1.132965,-2.239777,8.721191,-35.447815,-25.779347,-10.373113,-41.429849,2
03:01.6,6.845864,2.899021,10.217303,-1.481017,-0.294792,-1.064869,-3.763641,11.498131,-31.75882,-15.048598,-8.310962,-40.529802,2
03:01.7,4.699028,2.027384,8.298892,-0.320152,-0.40171,-1.857087,-4.720497,11.400154,-28.936981,-4.783444,-11.674214,-38.777793,2
03:01.8,4.205804,2.676434,8.794661,-0.697927,0.672099,-1.165948,-2.345627,12.245392,-27.648468,2.759688,-13.112569,-33.959755,2
03:01.9,2.150877,3.11622,7.884255,-0.116061,1.007941,-1.004224,0.541748,13.669273,-27.321381,8.535307,-15.007389,-26.838142,2
03:02.0,2.583777,2.734064,8.214618,0.010691,0.055534,0.082902,1.173279,13.923027,-27.447205,8.550227,-15.120192,-26.02363,2
03:02.1,3.959416,3.070415,9.386531,0.335801,-0.561853,0.828186,-0.032326,13.295494,-28.444183,3.561219,-14.44814,-29.664011,2
03:02.2,3.719166,3.314258,9.106613,0.617728,0.321387,0.833391,1.601791,12.455551,-30.151428,-2.751472,-14.590203,-29.512725,2
03:02.3,2.998265,3.162923,8.262368,0.746706,0.48792,0.883498,3.889091,10.817665,-32.456482,-9.495123,-15.836948,-28.758949,2
03:02.4,2.688559,3.169958,9.162896,0.815943,0.477668,1.406243,5.993622,8.689301,-35.018524,-19.100185,-16.233307,-28.784629,2
03:02.5,3.088228,2.555336,10.072853,1.001363,0.588237,1.576493,8.762375,5.153465,-38.12265,-30.231664,-16.80674,-28.62157,2
03:02.6,3.287314,1.552122,8.883127,1.303912,0.947616,1.544523,13.372482,-1.108299,-40.48587,-42.118232,-18.752361,-27.244209,2
03:02.7,3.013234,1.35124,8.629704,0.935939,0.954715,1.513982,17.091694,-6.721947,-41.884491,-53.250685,-19.680158,-25.693361,2
03:02.8,2.850073,1.512006,10.204879,0.824192,0.968183,1.868668,20.384972,-13.639404,-40.69928,-65.734889,-19.877859,-24.33438,2
03:02.9,4.364773,0.713267,10.25263,3.255392,0.472409,2.934357,19.410461,-29.157326,-34.270355,-88.999698,-26.901387,-28.740496,2
03:03.0,6.255791,2.475103,6.887777,2.348094,1.819479,3.079078,14.409035,-41.987289,-22.365845,-114.734545,-30.455129,-30.981208,2
03:03.1,7.151229,3.357967,6.642287,0.70781,1.146716,1.394609,9.92318,-45.833015,-16.894348,-126.604877,-30.395474,-30.397023,2
03:03.2,6.210136,4.617897,6.437813,0.681844,0.214738,0.778906,7.185081,-47.288734,-13.176758,-133.344243,-31.194106,-32.051163,2
03:03.3,5.146149,4.918771,6.848708,0.04323,0.168813,-0.000719,6.569267,-47.604622,-12.331757,-134.149112,-31.607867,-31.559166,2
03:03.4,4.926256,4.116889,6.913823,-0.151046,0.095688,-0.317502,8.004936,-47.482216,-13.058014,-131.96939,-31.595522,-29.774019,2
03:03.5,5.084477,3.989803,7.05468,-0.256586,-0.228119,-0.334045,9.493225,-46.414658,-14.533325,-129.071672,-31.032664,-29.154825,2
03:03.6,5.944588,3.90493,7.864047,-0.45873,-0.531443,-0.524967,10.859596,-45.476822,-17.388794,-124.676299,-30.156391,-29.810464,2
03:03.7,6.032006,3.791316,7.173682,-0.381654,-0.688287,-0.899566,13.04496,-43.952095,-20.100494,-118.075207,-30.694114,-30.319673,2
03:03.8,5.453759,2.902015,7.722142,-0.838078,-0.944091,-1.697468,16.886047,-39.754791,-24.215515,-106.119193,-31.299305,-29.280316,2
03:03.9,4.357439,3.420687,8.734636,-0.953216,-1.231343,-2.145821,20.44952,-32.514412,-30.183411,-90.944711,-32.273926,-27.998673,2
03:04.0,2.387984,4.455335,8.482261,-0.980188,-1.395108,-2.114925,21.283173,-25.060806,-34.603882,-75.070141,-32.794243,-27.380481,2
03:04.1,1.643582,3.791765,8.457413,-1.226757,-1.412403,-2.142899,19.269924,-15.946014,-37.520905,-58.580364,-32.011498,-26.902507,2
03:04.2,2.421514,3.750601,8.31446,-1.244926,-1.307588,-1.65556,15.276993,-8.209785,-38.620758,-44.492655,-29.849889,-27.266895,2
03:04.3,2.313289,5.132078,9.041348,-1.257728,-0.857653,-1.524374,12.531967,-1.483849,-37.827637,-31.907494,-27.262832,-26.390565,2
03:04.4,2.624792,5.06846,8.33362,-0.64127,-0.866755,-1.122436,9.866127,1.973076,-36.279419,-23.224059,-26.545354,-27.489026,2
